Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,id
1,55,2011-05-20,9191.43,0,67.63,3.907,0.0,0.0,0.0,0.0,0.0,215.7339202,7.682,A,151315,1_55
1,55,2011-05-27,9569.7,0,77.72,3.786,0.0,0.0,0.0,0.0,0.0,215.5037878,7.682,A,151315,1_55
1,55,2011-06-03,10291.31,0,83.0,3.699,0.0,0.0,0.0,0.0,0.0,215.2736553,7.682,A,151315,1_55
1,55,2011-06-10,9891.77,0,83.13,3.648,0.0,0.0,0.0,0.0,0.0,215.0435229,7.682,A,151315,1_55
1,55,2011-06-17,8667.61,0,86.41,3.637,0.0,0.0,0.0,0.0,0.0,214.9980596,7.682,A,151315,1_55
1,55,2011-06-24,10132.88,0,83.58,3.594,0.0,0.0,0.0,0.0,0.0,215.0910982,7.682,A,151315,1_55
1,55,2011-07-01,9175.14,0,85.55,3.524,0.0,0.0,0.0,0.0,0.0,215.1841368,7.962,A,151315,1_55
1,55,2011-07-08,9191.89,0,85.83,3.48,0.0,0.0,0.0,0.0,0.0,215.2771754,7.962,A,151315,1_55
1,55,2011-07-15,10956.97,0,88.54,3.575,0.0,0.0,0.0,0.0,0.0,215.3611087,7.962,A,151315,1_55
1,55,2011-07-22,9450.01,0,85.77,3.651,0.0,0.0,0.0,0.0,0.0,215.4222784,7.962,A,151315,1_55
1,55,2011-07-29,9872.47,0,86.83,3.682,0.0,0.0,0.0,0.0,0.0,215.4834482,7.962,A,151315,1_55
1,55,2011-08-05,9800.78,0,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.962,A,151315,1_55
1,55,2011-08-12,9227.49,0,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.962,A,151315,1_55
1,55,2011-08-19,7651.17,0,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.962,A,151315,1_55
1,55,2011-08-26,6962.22,0,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.962,A,151315,1_55
1,55,2011-09-02,11307.8,0,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.962,A,151315,1_55
1,55,2011-09-09,9968.71,1,76.0,3.546,0.0,0.0,0.0,0.0,0.0,215.861056,7.962,A,151315,1_55
1,55,2011-09-16,9132.15,0,79.94,3.526,0.0,0.0,0.0,0.0,0.0,216.0410526,7.962,A,151315,1_55
1,55,2011-09-23,10095.51,0,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.962,A,151315,1_55
1,55,2011-09-30,8371.29,0,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.7105965,7.962,A,151315,1_55
1,55,2011-10-07,9866.2,0,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.0453684,7.866,A,151315,1_55
1,55,2011-10-14,8613.78,0,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.3552733,7.866,A,151315,1_55
1,55,2011-10-21,12946.24,0,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.5159762,7.866,A,151315,1_55
1,55,2011-10-28,11531.5,0,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.6766791,7.866,A,151315,1_55
1,55,2011-11-04,12682.1,0,54.98,3.332,0.0,0.0,0.0,0.0,0.0,217.837382,7.866,A,151315,1_55
1,55,2011-11-11,23728.53,0,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,A,151315,1_55
1,55,2011-11-18,16338.81,0,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,A,151315,1_55
1,55,2011-11-25,30868.94,1,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,A,151315,1_55
1,55,2011-12-02,15958.05,0,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,A,151315,1_55
1,55,2011-12-09,17699.32,0,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,A,151315,1_55
1,55,2011-12-16,25261.76,0,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,A,151315,1_55
1,55,2011-12-23,45369.2,0,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,A,151315,1_55
1,55,2011-12-30,29051.72,1,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,A,151315,1_55
1,55,2012-01-06,13677.11,0,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,A,151315,1_55
1,55,2012-01-13,10418.11,0,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,A,151315,1_55
1,55,2012-01-20,9248.23,0,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,A,151315,1_55
1,55,2012-01-27,8142.7,0,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,A,151315,1_55
1,55,2012-02-03,13026.55,0,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,A,151315,1_55
1,55,2012-02-10,17331.87,1,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,A,151315,1_55
1,55,2012-02-17,18555.99,0,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,A,151315,1_55
1,55,2012-02-24,13506.9,0,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,A,151315,1_55
1,55,2012-03-02,13570.7,0,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,A,151315,1_55
1,55,2012-03-09,13415.73,0,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,A,151315,1_55
1,55,2012-03-16,12821.02,0,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,A,151315,1_55
1,55,2012-03-23,10829.7,0,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,A,151315,1_55
1,55,2012-03-30,10850.61,0,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,A,151315,1_55
1,55,2012-04-06,11456.71,0,70.43,3.891,10121.97,0.0,77.98,3750.59,4510.72,221.4356112,7.143,A,151315,1_55
1,55,2012-04-13,9956.75,0,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,A,151315,1_55
1,55,2012-04-20,9182.6,0,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,A,151315,1_55
1,55,2012-04-27,9311.12,0,67.23,3.814,3221.25,0.0,35.49,577.14,6222.25,221.6179368,7.143,A,151315,1_55
1,55,2012-05-04,9687.39,0,75.55,3.749,21290.13,0.0,69.89,4977.35,3261.04,221.6718,7.143,A,151315,1_55
1,55,2012-05-11,7393.75,0,73.77,3.688,8351.4,0.0,10.52,2443.14,3127.88,221.7256632,7.143,A,151315,1_55
1,55,2012-05-18,8229.82,0,70.33,3.63,6154.14,0.0,45.11,1675.49,5508.18,221.742674,7.143,A,151315,1_55
1,55,2012-05-25,8265.88,0,77.22,3.561,4039.39,0.0,745.19,1429.96,3631.13,221.744944,7.143,A,151315,1_55
1,55,2012-06-01,9876.01,0,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,A,151315,1_55
1,55,2012-06-08,9950.02,0,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,A,151315,1_55
1,55,2012-06-15,9353.12,0,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,A,151315,1_55
1,55,2012-06-22,10200.28,0,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,A,151315,1_55
1,55,2012-06-29,9377.05,0,84.88,3.286,3965.73,161.6,0.0,435.99,4212.97,221.8434,7.143,A,151315,1_55
1,55,2012-07-06,10013.75,0,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,A,151315,1_55
1,55,2012-07-13,9348.48,0,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,A,151315,1_55
1,55,2012-07-20,9626.94,0,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,A,151315,1_55
1,55,2012-07-27,8744.35,0,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,A,151315,1_55
1,55,2012-08-03,9556.52,0,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,A,151315,1_55
1,55,2012-08-10,7861.01,0,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,A,151315,1_55
1,55,2012-08-17,7462.78,0,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,A,151315,1_55
1,55,2012-08-24,7482.47,0,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,A,151315,1_55
1,55,2012-08-31,10045.55,0,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,A,151315,1_55
1,55,2012-09-07,8140.64,1,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,A,151315,1_55
1,55,2012-09-14,7408.83,0,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,A,151315,1_55
1,55,2012-09-21,10502.56,0,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,A,151315,1_55
1,55,2012-09-28,9595.03,0,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,A,151315,1_55
1,55,2012-10-05,12244.21,0,68.55,3.617,8077.89,0.0,18.22,3617.43,3626.14,223.1814772,6.573,A,151315,1_55
1,55,2012-10-12,11695.12,0,62.99,3.601,2086.18,0.0,8.11,602.36,5926.45,223.3812965,6.573,A,151315,1_55
1,55,2012-10-19,9438.28,0,67.97,3.594,950.33,0.0,4.93,80.25,2312.85,223.4257233,6.573,A,151315,1_55
1,55,2012-10-26,10200.84,0,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,A,151315,1_55
1,58,2010-02-05,7659.97,0,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,1_58
1,58,2010-02-12,4505.0,1,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,A,151315,1_58
1,58,2010-02-19,3131.0,0,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,1_58
1,58,2010-02-26,4356.0,0,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,1_58
1,58,2010-03-05,5796.0,0,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,1_58
1,58,2010-03-12,3485.0,0,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,1_58
1,58,2010-03-19,3380.0,0,54.58,2.72,0.0,0.0,0.0,0.0,0.0,211.215635,8.106,A,151315,1_58
1,58,2010-03-26,3437.0,0,51.45,2.732,0.0,0.0,0.0,0.0,0.0,211.0180424,8.106,A,151315,1_58
1,58,2010-04-02,4587.0,0,62.27,2.719,0.0,0.0,0.0,0.0,0.0,210.8204499,7.808,A,151315,1_58
1,58,2010-04-09,4262.0,0,65.86,2.77,0.0,0.0,0.0,0.0,0.0,210.6228574,7.808,A,151315,1_58
1,58,2010-04-16,2288.0,0,66.32,2.808,0.0,0.0,0.0,0.0,0.0,210.4887,7.808,A,151315,1_58
1,58,2010-04-23,6634.0,0,64.84,2.795,0.0,0.0,0.0,0.0,0.0,210.4391228,7.808,A,151315,1_58
1,58,2010-04-30,2893.0,0,67.41,2.78,0.0,0.0,0.0,0.0,0.0,210.3895456,7.808,A,151315,1_58
1,58,2010-05-07,4608.0,0,72.55,2.835,0.0,0.0,0.0,0.0,0.0,210.3399684,7.808,A,151315,1_58
1,58,2010-05-14,3073.0,0,74.78,2.854,0.0,0.0,0.0,0.0,0.0,210.3374261,7.808,A,151315,1_58
1,58,2010-05-21,3917.0,0,76.44,2.826,0.0,0.0,0.0,0.0,0.0,210.6170934,7.808,A,151315,1_58
1,58,2010-05-28,5055.0,0,80.44,2.759,0.0,0.0,0.0,0.0,0.0,210.8967606,7.808,A,151315,1_58
1,58,2010-06-04,4970.0,0,80.69,2.705,0.0,0.0,0.0,0.0,0.0,211.1764278,7.808,A,151315,1_58
1,58,2010-06-11,7688.0,0,80.43,2.668,0.0,0.0,0.0,0.0,0.0,211.4560951,7.808,A,151315,1_58
1,58,2010-06-18,5192.0,0,84.11,2.637,0.0,0.0,0.0,0.0,0.0,211.4537719,7.808,A,151315,1_58
1,58,2010-06-25,3048.0,0,84.34,2.653,0.0,0.0,0.0,0.0,0.0,211.3386526,7.808,A,151315,1_58
1,58,2010-07-02,4539.0,0,80.91,2.669,0.0,0.0,0.0,0.0,0.0,211.2235333,7.787,A,151315,1_58
1,58,2010-07-09,2849.0,0,80.48,2.642,0.0,0.0,0.0,0.0,0.0,211.108414,7.787,A,151315,1_58
1,58,2010-07-16,5059.0,0,83.15,2.623,0.0,0.0,0.0,0.0,0.0,211.1003854,7.787,A,151315,1_58
1,58,2010-07-23,3860.0,0,83.36,2.608,0.0,0.0,0.0,0.0,0.0,211.2351443,7.787,A,151315,1_58
1,58,2010-07-30,4320.0,0,81.84,2.64,0.0,0.0,0.0,0.0,0.0,211.3699032,7.787,A,151315,1_58
1,58,2010-08-06,5329.0,0,87.16,2.627,0.0,0.0,0.0,0.0,0.0,211.5046621,7.787,A,151315,1_58
1,58,2010-08-13,2480.0,0,87.0,2.692,0.0,0.0,0.0,0.0,0.0,211.6394211,7.787,A,151315,1_58
1,58,2010-08-20,5456.0,0,86.65,2.664,0.0,0.0,0.0,0.0,0.0,211.6033633,7.787,A,151315,1_58
1,58,2010-08-27,4074.0,0,85.22,2.619,0.0,0.0,0.0,0.0,0.0,211.5673056,7.787,A,151315,1_58
1,58,2010-09-03,3090.0,0,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.5312479,7.787,A,151315,1_58
1,58,2010-09-10,3894.0,1,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.4951902,7.787,A,151315,1_58
1,58,2010-09-17,3572.0,0,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787,A,151315,1_58
1,58,2010-09-24,2746.0,0,80.94,2.624,0.0,0.0,0.0,0.0,0.0,211.5972246,7.787,A,151315,1_58
1,58,2010-10-01,743.0,0,71.89,2.603,0.0,0.0,0.0,0.0,0.0,211.6719895,7.838,A,151315,1_58
1,58,2010-10-08,4849.0,0,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.838,A,151315,1_58
1,58,2010-10-15,4988.0,0,67.18,2.72,0.0,0.0,0.0,0.0,0.0,211.8137436,7.838,A,151315,1_58
1,58,2010-10-22,570.0,0,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.838,A,151315,1_58
1,58,2010-10-29,2615.0,0,69.64,2.716,0.0,0.0,0.0,0.0,0.0,211.9088438,7.838,A,151315,1_58
1,58,2010-11-05,2228.0,0,58.74,2.689,0.0,0.0,0.0,0.0,0.0,211.9563939,7.838,A,151315,1_58
1,58,2010-11-12,4145.0,0,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.838,A,151315,1_58
1,58,2010-11-19,3917.0,0,51.41,2.771,0.0,0.0,0.0,0.0,0.0,211.8896737,7.838,A,151315,1_58
1,58,2010-11-26,2560.0,1,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.7484333,7.838,A,151315,1_58
1,58,2010-12-03,2969.0,0,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.607193,7.838,A,151315,1_58
1,58,2010-12-10,2013.0,0,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.838,A,151315,1_58
1,58,2010-12-17,3116.0,0,49.84,2.869,0.0,0.0,0.0,0.0,0.0,211.4053124,7.838,A,151315,1_58
1,58,2010-12-24,3296.0,0,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.838,A,151315,1_58
1,58,2010-12-31,2498.0,1,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.838,A,151315,1_58
1,58,2011-01-07,2331.0,0,48.27,2.976,0.0,0.0,0.0,0.0,0.0,211.4047419,7.742,A,151315,1_58
1,58,2011-01-14,570.0,0,35.4,2.983,0.0,0.0,0.0,0.0,0.0,211.4574109,7.742,A,151315,1_58
1,58,2011-01-21,2375.0,0,44.04,3.016,0.0,0.0,0.0,0.0,0.0,211.8272343,7.742,A,151315,1_58
1,58,2011-01-28,1840.0,0,43.83,3.01,0.0,0.0,0.0,0.0,0.0,212.1970577,7.742,A,151315,1_58
1,58,2011-02-04,845.0,0,42.27,2.989,0.0,0.0,0.0,0.0,0.0,212.5668812,7.742,A,151315,1_58
1,58,2011-02-11,3250.0,1,36.39,3.022,0.0,0.0,0.0,0.0,0.0,212.9367046,7.742,A,151315,1_58
1,58,2011-02-18,3659.0,0,57.36,3.045,0.0,0.0,0.0,0.0,0.0,213.2478853,7.742,A,151315,1_58
1,58,2011-02-25,1188.0,0,62.9,3.065,0.0,0.0,0.0,0.0,0.0,213.535609,7.742,A,151315,1_58
1,58,2011-03-04,4055.0,0,59.58,3.288,0.0,0.0,0.0,0.0,0.0,213.8233327,7.742,A,151315,1_58
1,58,2011-03-11,1883.0,0,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.1110564,7.742,A,151315,1_58
1,58,2011-03-18,2466.0,0,62.76,3.488,0.0,0.0,0.0,0.0,0.0,214.3627114,7.742,A,151315,1_58
1,58,2011-03-25,928.0,0,69.97,3.473,0.0,0.0,0.0,0.0,0.0,214.5999389,7.742,A,151315,1_58
1,58,2011-04-01,4048.0,0,59.17,3.524,0.0,0.0,0.0,0.0,0.0,214.8371664,7.682,A,151315,1_58
1,58,2011-04-08,2125.0,0,67.84,3.622,0.0,0.0,0.0,0.0,0.0,215.0743939,7.682,A,151315,1_58
1,58,2011-04-15,3455.0,0,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.2918561,7.682,A,151315,1_58
1,58,2011-04-22,3315.0,0,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.4599053,7.682,A,151315,1_58
1,58,2011-04-29,1395.0,0,72.03,3.81,0.0,0.0,0.0,0.0,0.0,215.6279544,7.682,A,151315,1_58
1,58,2011-05-06,4078.97,0,64.61,3.906,0.0,0.0,0.0,0.0,0.0,215.7960035,7.682,A,151315,1_58
1,58,2011-05-13,3720.0,0,75.64,3.899,0.0,0.0,0.0,0.0,0.0,215.9640526,7.682,A,151315,1_58
1,58,2011-05-20,1575.0,0,67.63,3.907,0.0,0.0,0.0,0.0,0.0,215.7339202,7.682,A,151315,1_58
1,58,2011-05-27,2170.0,0,77.72,3.786,0.0,0.0,0.0,0.0,0.0,215.5037878,7.682,A,151315,1_58
1,58,2011-06-03,1455.0,0,83.0,3.699,0.0,0.0,0.0,0.0,0.0,215.2736553,7.682,A,151315,1_58
1,58,2011-06-10,2400.0,0,83.13,3.648,0.0,0.0,0.0,0.0,0.0,215.0435229,7.682,A,151315,1_58
1,58,2011-06-17,4700.0,0,86.41,3.637,0.0,0.0,0.0,0.0,0.0,214.9980596,7.682,A,151315,1_58
1,58,2011-06-24,4330.0,0,83.58,3.594,0.0,0.0,0.0,0.0,0.0,215.0910982,7.682,A,151315,1_58
1,58,2011-07-01,2650.0,0,85.55,3.524,0.0,0.0,0.0,0.0,0.0,215.1841368,7.962,A,151315,1_58
1,58,2011-07-08,4875.0,0,85.83,3.48,0.0,0.0,0.0,0.0,0.0,215.2771754,7.962,A,151315,1_58
1,58,2011-07-15,4365.0,0,88.54,3.575,0.0,0.0,0.0,0.0,0.0,215.3611087,7.962,A,151315,1_58
1,58,2011-07-22,5035.0,0,85.77,3.651,0.0,0.0,0.0,0.0,0.0,215.4222784,7.962,A,151315,1_58
1,58,2011-07-29,4745.0,0,86.83,3.682,0.0,0.0,0.0,0.0,0.0,215.4834482,7.962,A,151315,1_58
1,58,2011-08-05,3315.0,0,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.962,A,151315,1_58
1,58,2011-08-12,1365.0,0,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.962,A,151315,1_58
1,58,2011-08-19,4645.0,0,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.962,A,151315,1_58
1,58,2011-08-26,6070.0,0,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.962,A,151315,1_58
1,58,2011-09-02,2720.0,0,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.962,A,151315,1_58
1,58,2011-09-09,2735.0,1,76.0,3.546,0.0,0.0,0.0,0.0,0.0,215.861056,7.962,A,151315,1_58
1,58,2011-09-16,5238.97,0,79.94,3.526,0.0,0.0,0.0,0.0,0.0,216.0410526,7.962,A,151315,1_58
1,58,2011-09-23,1520.0,0,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.962,A,151315,1_58
1,58,2011-09-30,1735.0,0,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.7105965,7.962,A,151315,1_58
1,58,2011-10-07,4128.97,0,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.0453684,7.866,A,151315,1_58
1,58,2011-10-14,3195.0,0,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.3552733,7.866,A,151315,1_58
1,58,2011-10-21,2515.0,0,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.5159762,7.866,A,151315,1_58
1,58,2011-10-28,800.0,0,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.6766791,7.866,A,151315,1_58
1,58,2011-11-04,1110.0,0,54.98,3.332,0.0,0.0,0.0,0.0,0.0,217.837382,7.866,A,151315,1_58
1,58,2011-11-11,4770.0,0,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,A,151315,1_58
1,58,2011-11-18,2900.0,0,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,A,151315,1_58
1,58,2011-11-25,1780.0,1,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,A,151315,1_58
1,58,2011-12-02,3732.0,0,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,A,151315,1_58
1,58,2011-12-09,5815.0,0,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,A,151315,1_58
1,58,2011-12-16,3735.0,0,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,A,151315,1_58
1,58,2011-12-23,6950.0,0,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,A,151315,1_58
1,58,2011-12-30,3420.0,1,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,A,151315,1_58
1,58,2012-01-06,3400.0,0,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,A,151315,1_58
1,58,2012-01-13,2210.0,0,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,A,151315,1_58
1,58,2012-01-20,1700.0,0,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,A,151315,1_58
1,58,2012-01-27,2315.0,0,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,A,151315,1_58
1,58,2012-02-03,2500.0,0,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,A,151315,1_58
1,58,2012-02-10,1995.0,1,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,A,151315,1_58
1,58,2012-02-17,2730.0,0,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,A,151315,1_58
1,58,2012-02-24,3680.0,0,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,A,151315,1_58
1,58,2012-03-02,4395.0,0,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,A,151315,1_58
1,58,2012-03-09,5745.0,0,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,A,151315,1_58
1,58,2012-03-16,4544.0,0,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,A,151315,1_58
1,58,2012-03-23,800.0,0,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,A,151315,1_58
1,58,2012-03-30,2950.0,0,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,A,151315,1_58
1,58,2012-04-06,3195.0,0,70.43,3.891,10121.97,0.0,77.98,3750.59,4510.72,221.4356112,7.143,A,151315,1_58
1,58,2012-04-13,1685.0,0,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,A,151315,1_58
1,58,2012-04-20,850.0,0,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,A,151315,1_58
1,58,2012-04-27,2640.0,0,67.23,3.814,3221.25,0.0,35.49,577.14,6222.25,221.6179368,7.143,A,151315,1_58
1,58,2012-05-04,2030.0,0,75.55,3.749,21290.13,0.0,69.89,4977.35,3261.04,221.6718,7.143,A,151315,1_58
1,58,2012-05-11,1590.0,0,73.77,3.688,8351.4,0.0,10.52,2443.14,3127.88,221.7256632,7.143,A,151315,1_58
1,58,2012-05-18,2100.0,0,70.33,3.63,6154.14,0.0,45.11,1675.49,5508.18,221.742674,7.143,A,151315,1_58
1,58,2012-05-25,2170.0,0,77.22,3.561,4039.39,0.0,745.19,1429.96,3631.13,221.744944,7.143,A,151315,1_58
1,58,2012-06-01,1790.0,0,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,A,151315,1_58
1,58,2012-06-08,4590.0,0,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,A,151315,1_58
1,58,2012-06-15,2280.0,0,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,A,151315,1_58
1,58,2012-06-22,4233.97,0,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,A,151315,1_58
1,58,2012-06-29,2900.0,0,84.88,3.286,3965.73,161.6,0.0,435.99,4212.97,221.8434,7.143,A,151315,1_58
1,58,2012-07-06,2030.0,0,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,A,151315,1_58
1,58,2012-07-13,3715.0,0,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,A,151315,1_58
1,58,2012-07-20,4359.0,0,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,A,151315,1_58
1,58,2012-07-27,4450.0,0,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,A,151315,1_58
1,58,2012-08-03,4355.0,0,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,A,151315,1_58
1,58,2012-08-10,1420.0,0,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,A,151315,1_58
1,58,2012-08-17,2845.0,0,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,A,151315,1_58
1,58,2012-08-24,1425.0,0,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,A,151315,1_58
